State,District,Year,Season,Crop,Area,Production
Uttar Pradesh,Lalitpur,2012,Kharif,Rice,1315.0,1427.0
Uttar Pradesh,Lalitpur,2012,Kharif,Sugarcane,37.0,1375.0
Uttar Pradesh,Lalitpur,2012,Kharif,Urad,158317.0,122221.0
Uttar Pradesh,Lalitpur,2012,Rabi,Wheat,163229.0,437611.0
Uttar Pradesh,Lalitpur,2012,Kharif,Urad,67.0,46.0
Uttar Pradesh,Lalitpur,2013,Kharif,Maize,26120.0,14679.0
Uttar Pradesh,Lalitpur,2013,Kharif,Rice,1355.0,963.0
Uttar Pradesh,Lalitpur,2013,Kharif,Sugarcane,56.0,2249.0
Uttar Pradesh,Lalitpur,2013,Kharif,Urad,118208.0,30025.0
Uttar Pradesh,Lalitpur,2013,Rabi,Wheat,178578.0,372871.0
Uttar Pradesh,Lalitpur,2013,Kharif,Urad,59.0,34.0
Uttar Pradesh,Lalitpur,2014,Kharif,Maize,20987.0,20903.0
Uttar Pradesh,Lalitpur,2014,Kharif,Rice,962.0,750.0
Uttar Pradesh,Lalitpur,2014,Kharif,Sugarcane,52.0,2102.0
Uttar Pradesh,Lalitpur,2014,Kharif,Urad,142838.0,104272.0
Uttar Pradesh,Lalitpur,2014,Rabi,Maize,1.0,2.0
Uttar Pradesh,Lalitpur,2014,Rabi,Wheat,173401.0,367957.0
Uttar Pradesh,Lalitpur,2014,Kharif,Urad,148.0,80.0
Uttar Pradesh,Lucknow,2012,Kharif,Maize,1311.0,1907.0
Uttar Pradesh,Lucknow,2012,Kharif,Rice,51138.0,104833.0
Uttar Pradesh,Lucknow,2012,Kharif,Sugarcane,264.0,16191.0
Uttar Pradesh,Lucknow,2012,Kharif,Urad,6030.0,1857.0
Uttar Pradesh,Lucknow,2012,Rabi,Wheat,83388.0,239490.0
Uttar Pradesh,Lucknow,2012,Kharif,Maize,130.0,240.0
Uttar Pradesh,Lucknow,2012,Kharif,Urad,1513.0,820.0
Uttar Pradesh,Lucknow,2013,Kharif,Maize,1253.0,2106.0
Uttar Pradesh,Lucknow,2013,Kharif,Rice,52159.0,105674.0
Uttar Pradesh,Lucknow,2013,Kharif,Sugarcane,202.0,12667.0
Uttar Pradesh,Lucknow,2013,Kharif,Urad,5614.0,1589.0
Uttar Pradesh,Lucknow,2013,Rabi,Maize,10.0,35.0
Uttar Pradesh,Lucknow,2013,Rabi,Wheat,81363.0,241811.0
Uttar Pradesh,Lucknow,2013,Kharif,Maize,103.0,189.0
Uttar Pradesh,Lucknow,2013,Kharif,Urad,980.0,511.0
Uttar Pradesh,Lucknow,2014,Kharif,Maize,1431.0,1069.0
Uttar Pradesh,Lucknow,2014,Kharif,Rice,54126.0,125843.0
Uttar Pradesh,Lucknow,2014,Kharif,Sugarcane,195.0,12853.0
Uttar Pradesh,Lucknow,2014,Kharif,Urad,5342.0,2708.0
Uttar Pradesh,Lucknow,2014,Rabi,Maize,21.0,50.0
Uttar Pradesh,Lucknow,2014,Rabi,Wheat,79315.0,144512.0
Uttar Pradesh,Lucknow,2014,Kharif,Maize,129.0,229.0
Uttar Pradesh,Lucknow,2014,Kharif,Urad,957.0,399.0
Uttar Pradesh,Maharajganj,2012,Kharif,Maize,59.0,117.0
Uttar Pradesh,Maharajganj,2012,Kharif,Rice,164762.0,405150.0
Uttar Pradesh,Maharajganj,2012,Kharif,Sugarcane,18611.0,1130283.0
Uttar Pradesh,Maharajganj,2012,Kharif,Urad,6.0,4.0
Uttar Pradesh,Maharajganj,2012,Rabi,Maize,3.0,9.0
Uttar Pradesh,Maharajganj,2012,Rabi,Wheat,154351.0,510902.0
Uttar Pradesh,Maharajganj,2012,Kharif,Maize,300.0,554.0
Uttar Pradesh,Maharajganj,2012,Kharif,Rice,20.0,49.0
Uttar Pradesh,Maharajganj,2012,Kharif,Urad,50.0,35.0
Uttar Pradesh,Maharajganj,2013,Kharif,Maize,34.0,67.0
Uttar Pradesh,Maharajganj,2013,Kharif,Rice,161164.0,398397.0
Uttar Pradesh,Maharajganj,2013,Kharif,Sugarcane,18510.0,1129480.0
Uttar Pradesh,Maharajganj,2013,Kharif,Urad,63.0,28.0
Uttar Pradesh,Maharajganj,2013,Rabi,Maize,51.0,181.0
Uttar Pradesh,Maharajganj,2013,Rabi,Wheat,148850.0,500136.0
Uttar Pradesh,Maharajganj,2013,Kharif,Maize,321.0,590.0
Uttar Pradesh,Maharajganj,2013,Kharif,Rice,110.0,272.0
Uttar Pradesh,Maharajganj,2013,Kharif,Urad,60.0,35.0
Uttar Pradesh,Maharajganj,2014,Kharif,Maize,79.0,161.0
Uttar Pradesh,Maharajganj,2014,Kharif,Rice,165814.0,406742.0
Uttar Pradesh,Maharajganj,2014,Kharif,Sugarcane,15932.0,952033.0
Uttar Pradesh,Maharajganj,2014,Kharif,Urad,18.0,10.0
Uttar Pradesh,Maharajganj,2014,Rabi,Maize,8.0,29.0
Uttar Pradesh,Maharajganj,2014,Rabi,Wheat,152333.0,361486.0
Uttar Pradesh,Maharajganj,2014,Kharif,Maize,380.0,676.0
Uttar Pradesh,Maharajganj,2014,Kharif,Rice,110.0,270.0
Uttar Pradesh,Maharajganj,2014,Kharif,Urad,65.0,35.0
Uttar Pradesh,Mahoba,2012,Kharif,Maize,8.0,15.0
Uttar Pradesh,Mahoba,2012,Kharif,Rice,56.0,105.0
Uttar Pradesh,Mahoba,2012,Kharif,Sugarcane,2487.0,92402.0
Uttar Pradesh,Mahoba,2012,Kharif,Urad,48617.0,26885.0
Uttar Pradesh,Mahoba,2012,Rabi,Wheat,71221.0,140868.0
Uttar Pradesh,Mahoba,2013,Kharif,Maize,5.0,9.0
Uttar Pradesh,Mahoba,2013,Kharif,Rice,48.0,86.0
Uttar Pradesh,Mahoba,2013,Kharif,Sugarcane,3617.0,161568.0
Uttar Pradesh,Mahoba,2013,Kharif,Urad,45645.0,17436.0
Uttar Pradesh,Mahoba,2013,Rabi,Maize,1392.0,4946.0
Uttar Pradesh,Mahoba,2013,Rabi,Wheat,74888.0,129180.0
Uttar Pradesh,Mahoba,2014,Kharif,Maize,18.0,32.0
Uttar Pradesh,Mahoba,2014,Kharif,Rice,12.0,19.0
Uttar Pradesh,Mahoba,2014,Kharif,Sugarcane,2545.0,102932.0
Uttar Pradesh,Mahoba,2014,Kharif,Urad,50433.0,15634.0
Uttar Pradesh,Mahoba,2014,Rabi,Wheat,69598.0,67961.0
Uttar Pradesh,Mainpuri,2012,Kharif,Maize,41509.0,111618.0
Uttar Pradesh,Mainpuri,2012,Kharif,Rice,59963.0,157943.0
Uttar Pradesh,Mainpuri,2012,Kharif,Sugarcane,555.0,25170.0
Uttar Pradesh,Mainpuri,2012,Kharif,Urad,370.0,245.0
Uttar Pradesh,Mainpuri,2012,Rabi,Wheat,152558.0,548751.0
Uttar Pradesh,Mainpuri,2012,Kharif,Maize,175.0,323.0
Uttar Pradesh,Mainpuri,2012,Kharif,Rice,21.0,55.0
Uttar Pradesh,Mainpuri,2012,Kharif,Urad,1382.0,1287.0
Uttar Pradesh,Mainpuri,2013,Kharif,Maize,41055.0,108016.0
Uttar Pradesh,Mainpuri,2013,Kharif,Rice,65174.0,172059.0
Uttar Pradesh,Mainpuri,2013,Kharif,Sugarcane,547.0,26252.0
Uttar Pradesh,Mainpuri,2013,Kharif,Urad,474.0,212.0
Uttar Pradesh,Mainpuri,2013,Rabi,Maize,17.0,60.0
Uttar Pradesh,Mainpuri,2013,Rabi,Wheat,153478.0,581375.0
Uttar Pradesh,Mainpuri,2013,Kharif,Maize,761.0,1398.0
Uttar Pradesh,Mainpuri,2013,Kharif,Rice,216.0,570.0
Uttar Pradesh,Mainpuri,2013,Kharif,Urad,1172.0,964.0
Uttar Pradesh,Mainpuri,2014,Kharif,Maize,49703.0,128134.0
Uttar Pradesh,Mainpuri,2014,Kharif,Rice,73176.0,190843.0
Uttar Pradesh,Mainpuri,2014,Kharif,Sugarcane,338.0,14234.0
Uttar Pradesh,Mainpuri,2014,Kharif,Urad,279.0,124.0
Uttar Pradesh,Mainpuri,2014,Rabi,Wheat,149855.0,349312.0
Uttar Pradesh,Mainpuri,2014,Kharif,Maize,1024.0,1821.0
Uttar Pradesh,Mainpuri,2014,Kharif,Rice,63.0,164.0
Uttar Pradesh,Mainpuri,2014,Kharif,Urad,1260.0,1385.0
Uttar Pradesh,Mathura,2012,Kharif,Maize,153.0,427.0
Uttar Pradesh,Mathura,2012,Kharif,Rice,48596.0,120081.0
Uttar Pradesh,Mathura,2012,Kharif,Sugarcane,856.0,38821.0
Uttar Pradesh,Mathura,2012,Kharif,Urad,173.0,115.0
Uttar Pradesh,Mathura,2012,Rabi,Wheat,196974.0,735895.0
Uttar Pradesh,Mathura,2012,Kharif,Maize,13.0,24.0
Uttar Pradesh,Mathura,2013,Kharif,Maize,145.0,393.0
Uttar Pradesh,Mathura,2013,Kharif,Rice,52654.0,126580.0
Uttar Pradesh,Mathura,2013,Kharif,Sugarcane,585.0,28075.0
Uttar Pradesh,Mathura,2013,Kharif,Urad,150.0,67.0
Uttar Pradesh,Mathura,2013,Rabi,Wheat,194364.0,677553.0
Uttar Pradesh,Mathura,2013,Kharif,Maize,38.0,70.0
Uttar Pradesh,Mathura,2014,Kharif,Maize,197.0,512.0
Uttar Pradesh,Mathura,2014,Kharif,Rice,49400.0,114756.0
Uttar Pradesh,Mathura,2014,Kharif,Sugarcane,990.0,41691.0
Uttar Pradesh,Mathura,2014,Kharif,Urad,215.0,95.0
Uttar Pradesh,Mathura,2014,Rabi,Wheat,194214.0,407849.0
Uttar Pradesh,Mathura,2014,Kharif,Maize,56.0,100.0
Uttar Pradesh,Mau,2012,Kharif,Maize,275.0,488.0
Uttar Pradesh,Mau,2012,Kharif,Rice,84412.0,180557.0
Uttar Pradesh,Mau,2012,Kharif,Sugarcane,7161.0,342783.0
Uttar Pradesh,Mau,2012,Kharif,Urad,3.0,2.0
Uttar Pradesh,Mau,2012,Rabi,Wheat,94885.0,315208.0
Uttar Pradesh,Mau,2012,Kharif,Maize,183.0,338.0
Uttar Pradesh,Mau,2012,Kharif,Urad,16.0,11.0
Uttar Pradesh,Mau,2013,Kharif,Maize,245.0,344.0
Uttar Pradesh,Mau,2013,Kharif,Rice,88001.0,184626.0
Uttar Pradesh,Mau,2013,Kharif,Sugarcane,6662.0,341254.0
Uttar Pradesh,Mau,2013,Rabi,Maize,39.0,139.0
Uttar Pradesh,Mau,2013,Rabi,Wheat,93556.0,285626.0
Uttar Pradesh,Mau,2013,Kharif,Maize,192.0,353.0
Uttar Pradesh,Mau,2013,Kharif,Urad,18.0,10.0
Uttar Pradesh,Mau,2014,Kharif,Maize,316.0,493.0
Uttar Pradesh,Mau,2014,Kharif,Rice,91396.0,160583.0
Uttar Pradesh,Mau,2014,Kharif,Sugarcane,6411.0,332115.0
Uttar Pradesh,Mau,2014,Rabi,Maize,8.0,12.0
Uttar Pradesh,Mau,2014,Rabi,Wheat,95097.0,198467.0
Uttar Pradesh,Mau,2014,Kharif,Maize,199.0,354.0
Uttar Pradesh,Mau,2014,Kharif,Urad,17.0,9.0
Uttar Pradesh,Meerut,2012,Kharif,Maize,244.0,579.0
Uttar Pradesh,Meerut,2012,Kharif,Rice,16117.0,44273.0
Uttar Pradesh,Meerut,2012,Kharif,Sugarcane,132541.0,9023391.0
Uttar Pradesh,Meerut,2012,Kharif,Urad,1016.0,674.0
Uttar Pradesh,Meerut,2012,Rabi,Maize,1.0,3.0
Uttar Pradesh,Meerut,2012,Rabi,Wheat,78236.0,323115.0
Uttar Pradesh,Meerut,2012,Kharif,Maize,119.0,220.0
Uttar Pradesh,Meerut,2012,Kharif,Urad,301.0,208.0
Uttar Pradesh,Meerut,2013,Kharif,Maize,677.0,1619.0
Uttar Pradesh,Meerut,2013,Kharif,Rice,14493.0,39305.0
Uttar Pradesh,Meerut,2013,Kharif,Sugarcane,135532.0,9643373.0
Uttar Pradesh,Meerut,2013,Kharif,Urad,1126.0,502.0
Uttar Pradesh,Meerut,2013,Rabi,Wheat,76532.0,328475.0
Uttar Pradesh,Meerut,2013,Kharif,Maize,146.0,268.0
Uttar Pradesh,Meerut,2013,Kharif,Rice,21.0,57.0
Uttar Pradesh,Meerut,2013,Kharif,Urad,298.0,173.0
Uttar Pradesh,Meerut,2014,Kharif,Maize,167.0,393.0
Uttar Pradesh,Meerut,2014,Kharif,Rice,14466.0,42892.0
Uttar Pradesh,Meerut,2014,Kharif,Sugarcane,121109.0,9506088.0
Uttar Pradesh,Meerut,2014,Kharif,Urad,908.0,487.0
Uttar Pradesh,Meerut,2014,Rabi,Maize,16.0,38.0
Uttar Pradesh,Meerut,2014,Rabi,Wheat,76072.0,245180.0
Uttar Pradesh,Meerut,2014,Kharif,Maize,67.0,119.0
Uttar Pradesh,Meerut,2014,Kharif,Rice,162.0,480.0
Uttar Pradesh,Meerut,2014,Kharif,Urad,101.0,54.0
Uttar Pradesh,Mirzapur,2012,Kharif,Maize,1216.0,1168.0
Uttar Pradesh,Mirzapur,2012,Kharif,Rice,89158.0,208630.0
Uttar Pradesh,Mirzapur,2012,Kharif,Sugarcane,1444.0,78328.0
Uttar Pradesh,Mirzapur,2012,Kharif,Urad,695.0,593.0
Uttar Pradesh,Mirzapur,2012,Rabi,Maize,17.0,53.0
Uttar Pradesh,Mirzapur,2012,Rabi,Wheat,96784.0,253905.0
Uttar Pradesh,Mirzapur,2012,Kharif,Maize,3.0,5.0
Uttar Pradesh,Mirzapur,2012,Kharif,Urad,7.0,5.0
Uttar Pradesh,Mirzapur,2013,Kharif,Maize,1188.0,971.0
Uttar Pradesh,Mirzapur,2013,Kharif,Rice,81099.0,186771.0
Uttar Pradesh,Mirzapur,2013,Kharif,Sugarcane,1718.0,109528.0
Uttar Pradesh,Mirzapur,2013,Kharif,Urad,704.0,627.0
Uttar Pradesh,Mirzapur,2013,Rabi,Maize,76.0,270.0
Uttar Pradesh,Mirzapur,2013,Rabi,Wheat,97530.0,248407.0
Uttar Pradesh,Mirzapur,2013,Kharif,Urad,6.0,3.0
Uttar Pradesh,Mirzapur,2014,Kharif,Maize,1343.0,1530.0
Uttar Pradesh,Mirzapur,2014,Kharif,Rice,81132.0,187821.0
Uttar Pradesh,Mirzapur,2014,Kharif,Sugarcane,1596.0,104987.0
Uttar Pradesh,Mirzapur,2014,Kharif,Urad,656.0,461.0
Uttar Pradesh,Mirzapur,2014,Rabi,Maize,11.0,26.0
Uttar Pradesh,Mirzapur,2014,Rabi,Wheat,98339.0,174733.0
Uttar Pradesh,Mirzapur,2014,Kharif,Urad,6.0,3.0
Uttar Pradesh,Moradabad,2012,Kharif,Maize,135.0,121.0
Uttar Pradesh,Moradabad,2012,Kharif,Rice,90672.0,215799.0
Uttar Pradesh,Moradabad,2012,Kharif,Sugarcane,53415.0,3390571.0
Uttar Pradesh,Moradabad,2012,Kharif,Urad,6488.0,5327.0
Uttar Pradesh,Moradabad,2012,Rabi,Wheat,118320.0,362769.0
Uttar Pradesh,Moradabad,2012,Kharif,Maize,51.0,94.0
Uttar Pradesh,Moradabad,2012,Kharif,Rice,476.0,1133.0
Uttar Pradesh,Moradabad,2012,Kharif,Urad,2.0,1.0
Uttar Pradesh,Moradabad,2013,Kharif,Maize,52.0,81.0
Uttar Pradesh,Moradabad,2013,Kharif,Rice,95250.0,207931.0
Uttar Pradesh,Moradabad,2013,Kharif,Sugarcane,47214.0,3024340.0
Uttar Pradesh,Moradabad,2013,Kharif,Urad,4306.0,3604.0
Uttar Pradesh,Moradabad,2013,Rabi,Wheat,122018.0,394362.0
Uttar Pradesh,Moradabad,2013,Kharif,Maize,20.0,37.0
Uttar Pradesh,Moradabad,2013,Kharif,Rice,713.0,1556.0
Uttar Pradesh,Moradabad,2013,Kharif,Urad,6.0,3.0
Uttar Pradesh,Moradabad,2014,Kharif,Maize,173.0,327.0
Uttar Pradesh,Moradabad,2014,Kharif,Rice,87934.0,205941.0
Uttar Pradesh,Moradabad,2014,Kharif,Sugarcane,44938.0,2900119.0
Uttar Pradesh,Moradabad,2014,Kharif,Urad,3494.0,3532.0
Uttar Pradesh,Moradabad,2014,Rabi,Maize,4.0,9.0
Uttar Pradesh,Moradabad,2014,Rabi,Wheat,122232.0,196916.0
Uttar Pradesh,Moradabad,2014,Kharif,Maize,49.0,87.0
Uttar Pradesh,Moradabad,2014,Kharif,Rice,552.0,1293.0
Uttar Pradesh,Moradabad,2014,Kharif,Urad,8.0,4.0
Uttar Pradesh,Muzaffarnagar,2012,Kharif,Maize,18.0,24.0
Uttar Pradesh,Muzaffarnagar,2012,Kharif,Rice,14646.0,36644.0
Uttar Pradesh,Muzaffarnagar,2012,Kharif,Sugarcane,172512.0,12320117.0
Uttar Pradesh,Muzaffarnagar,2012,Kharif,Urad,859.0,570.0
Uttar Pradesh,Muzaffarnagar,2012,Rabi,Wheat,81418.0,297013.0
Uttar Pradesh,Muzaffarnagar,2012,Kharif,Maize,5.0,9.0
Uttar Pradesh,Muzaffarnagar,2012,Kharif,Rice,2.0,5.0
Uttar Pradesh,Muzaffarnagar,2012,Kharif,Urad,730.0,491.0
Uttar Pradesh,Muzaffarnagar,2013,Kharif,Maize,24.0,29.0
Uttar Pradesh,Muzaffarnagar,2013,Kharif,Rice,11064.0,25857.0
Uttar Pradesh,Muzaffarnagar,2013,Kharif,Sugarcane,172978.0,12617707.0
Uttar Pradesh,Muzaffarnagar,2013,Kharif,Urad,678.0,302.0
Uttar Pradesh,Muzaffarnagar,2013,Rabi,Wheat,75244.0,279155.0
Uttar Pradesh,Muzaffarnagar,2013,Kharif,Maize,1.0,2.0
Uttar Pradesh,Muzaffarnagar,2013,Kharif,Rice,1.0,2.0
Uttar Pradesh,Muzaffarnagar,2013,Kharif,Urad,444.0,313.0
Uttar Pradesh,Muzaffarnagar,2014,Kharif,Maize,31.0,44.0
Uttar Pradesh,Muzaffarnagar,2014,Kharif,Rice,10667.0,25729.0
Uttar Pradesh,Muzaffarnagar,2014,Kharif,Sugarcane,164216.0,11803189.0
Uttar Pradesh,Muzaffarnagar,2014,Kharif,Urad,618.0,525.0
Uttar Pradesh,Muzaffarnagar,2014,Rabi,Wheat,78843.0,221470.0
Uttar Pradesh,Muzaffarnagar,2014,Kharif,Maize,4.0,7.0
Uttar Pradesh,Muzaffarnagar,2014,Kharif,Rice,109.0,263.0
Uttar Pradesh,Muzaffarnagar,2014,Kharif,Urad,485.0,318.0
Uttar Pradesh,Pilibhit,2012,Kharif,Maize,117.0,245.0
Uttar Pradesh,Pilibhit,2012,Kharif,Rice,152957.0,423844.0
Uttar Pradesh,Pilibhit,2012,Kharif,Sugarcane,55380.0,3636251.0
Uttar Pradesh,Pilibhit,2012,Rabi,Wheat,136892.0,494317.0
Uttar Pradesh,Pilibhit,2012,Kharif,Maize,80.0,148.0
Uttar Pradesh,Pilibhit,2012,Kharif,Rice,8583.0,23783.0
Uttar Pradesh,Pilibhit,2012,Kharif,Urad,89.0,62.0
Uttar Pradesh,Pilibhit,2013,Kharif,Maize,281.0,570.0
Uttar Pradesh,Pilibhit,2013,Kharif,Rice,135908.0,380135.0
Uttar Pradesh,Pilibhit,2013,Kharif,Sugarcane,74784.0,4430802.0
Uttar Pradesh,Pilibhit,2013,Kharif,Urad,105.0,80.0
Uttar Pradesh,Pilibhit,2013,Rabi,Wheat,143500.0,525354.0
Uttar Pradesh,Pilibhit,2013,Kharif,Maize,49.0,90.0
Uttar Pradesh,Pilibhit,2013,Kharif,Rice,10502.0,29374.0
Uttar Pradesh,Pilibhit,2013,Kharif,Urad,52.0,30.0
Uttar Pradesh,Pilibhit,2014,Kharif,Maize,476.0,935.0
Uttar Pradesh,Pilibhit,2014,Kharif,Rice,118036.0,309963.0
Uttar Pradesh,Pilibhit,2014,Kharif,Sugarcane,93620.0,6500973.0
Uttar Pradesh,Pilibhit,2014,Kharif,Urad,51.0,42.0
Uttar Pradesh,Pilibhit,2014,Rabi,Wheat,144784.0,371371.0
Uttar Pradesh,Pilibhit,2014,Kharif,Maize,108.0,192.0
Uttar Pradesh,Pilibhit,2014,Kharif,Rice,10953.0,28763.0
Uttar Pradesh,Pilibhit,2014,Kharif,Urad,69.0,37.0
Uttar Pradesh,Pratapgarh,2012,Kharif,Maize,766.0,872.0
Uttar Pradesh,Pratapgarh,2012,Kharif,Rice,99174.0,240993.0
Uttar Pradesh,Pratapgarh,2012,Kharif,Sugarcane,1039.0,63521.0
Uttar Pradesh,Pratapgarh,2012,Kharif,Urad,6061.0,4503.0
Uttar Pradesh,Pratapgarh,2012,Rabi,Wheat,146677.0,413042.0
Uttar Pradesh,Pratapgarh,2012,Kharif,Maize,19.0,35.0
Uttar Pradesh,Pratapgarh,2012,Kharif,Urad,4758.0,2779.0
Uttar Pradesh,Pratapgarh,2013,Kharif,Maize,538.0,582.0
Uttar Pradesh,Pratapgarh,2013,Kharif,Rice,99245.0,237791.0
Uttar Pradesh,Pratapgarh,2013,Kharif,Sugarcane,1000.0,68229.0
Uttar Pradesh,Pratapgarh,2013,Kharif,Urad,5370.0,3603.0
Uttar Pradesh,Pratapgarh,2013,Rabi,Maize,3.0,11.0
Uttar Pradesh,Pratapgarh,2013,Rabi,Wheat,147814.0,415653.0
Uttar Pradesh,Pratapgarh,2013,Kharif,Maize,22.0,40.0
Uttar Pradesh,Pratapgarh,2013,Kharif,Urad,4468.0,2328.0
Uttar Pradesh,Pratapgarh,2014,Kharif,Maize,572.0,1017.0
Uttar Pradesh,Pratapgarh,2014,Kharif,Rice,104143.0,235676.0
Uttar Pradesh,Pratapgarh,2014,Kharif,Sugarcane,846.0,55651.0
Uttar Pradesh,Pratapgarh,2014,Kharif,Urad,5573.0,3678.0
Uttar Pradesh,Pratapgarh,2014,Rabi,Wheat,138562.0,191903.0
Uttar Pradesh,Pratapgarh,2014,Kharif,Maize,35.0,62.0
Uttar Pradesh,Pratapgarh,2014,Kharif,Urad,4457.0,722.0
Uttar Pradesh,Rae bareli,2012,Kharif,Maize,51.0,74.0
Uttar Pradesh,Rae bareli,2012,Kharif,Rice,84448.0,204618.0
Uttar Pradesh,Rae bareli,2012,Kharif,Sugarcane,2295.0,118266.0
Uttar Pradesh,Rae bareli,2012,Kharif,Urad,12677.0,5527.0
Uttar Pradesh,Rae bareli,2012,Rabi,Wheat,131752.0,373644.0
Uttar Pradesh,Rae bareli,2012,Kharif,Maize,1.0,2.0
Uttar Pradesh,Rae bareli,2012,Kharif,Urad,2249.0,1111.0
Uttar Pradesh,Rae bareli,2013,Kharif,Maize,36.0,61.0
Uttar Pradesh,Rae bareli,2013,Kharif,Rice,89513.0,219665.0
Uttar Pradesh,Rae bareli,2013,Kharif,Sugarcane,2146.0,114193.0
Uttar Pradesh,Rae bareli,2013,Kharif,Urad,13157.0,4868.0
Uttar Pradesh,Rae bareli,2013,Rabi,Maize,1.0,4.0
Uttar Pradesh,Rae bareli,2013,Rabi,Wheat,134767.0,400393.0
Uttar Pradesh,Rae bareli,2013,Kharif,Urad,1083.0,442.0
Uttar Pradesh,Rae bareli,2014,Kharif,Maize,21.0,30.0
Uttar Pradesh,Rae bareli,2014,Kharif,Rice,104251.0,246449.0
Uttar Pradesh,Rae bareli,2014,Kharif,Sugarcane,2306.0,125317.0
Uttar Pradesh,Rae bareli,2014,Kharif,Urad,13639.0,2564.0
Uttar Pradesh,Rae bareli,2014,Rabi,Maize,139.0,333.0
Uttar Pradesh,Rae bareli,2014,Rabi,Wheat,167432.0,270235.0
Uttar Pradesh,Rae bareli,2014,Kharif,Urad,2412.0,1160.0
Uttar Pradesh,Rampur,2012,Kharif,Maize,75.0,67.0
Uttar Pradesh,Rampur,2012,Kharif,Rice,133026.0,302368.0
Uttar Pradesh,Rampur,2012,Kharif,Sugarcane,24650.0,1449420.0
Uttar Pradesh,Rampur,2012,Kharif,Urad,2310.0,1478.0
Uttar Pradesh,Rampur,2012,Rabi,Wheat,140318.0,487184.0
Uttar Pradesh,Rampur,2012,Kharif,Maize,91.0,168.0
Uttar Pradesh,Rampur,2012,Kharif,Rice,4516.0,10265.0
Uttar Pradesh,Rampur,2013,Kharif,Maize,101.0,157.0
Uttar Pradesh,Rampur,2013,Kharif,Rice,136970.0,306950.0
Uttar Pradesh,Rampur,2013,Kharif,Sugarcane,22271.0,1389354.0
Uttar Pradesh,Rampur,2013,Kharif,Urad,6307.0,4301.0
Uttar Pradesh,Rampur,2013,Rabi,Maize,299.0,1063.0
Uttar Pradesh,Rampur,2013,Rabi,Wheat,147277.0,508106.0
Uttar Pradesh,Rampur,2013,Kharif,Maize,12.0,22.0
Uttar Pradesh,Rampur,2013,Kharif,Rice,6050.0,13558.0
Uttar Pradesh,Rampur,2014,Kharif,Maize,45.0,85.0
Uttar Pradesh,Rampur,2014,Kharif,Rice,124076.0,280412.0
Uttar Pradesh,Rampur,2014,Kharif,Sugarcane,28625.0,1784483.0
Uttar Pradesh,Rampur,2014,Kharif,Urad,5836.0,5696.0
Uttar Pradesh,Rampur,2014,Rabi,Maize,2.0,5.0
Uttar Pradesh,Rampur,2014,Rabi,Wheat,147846.0,264644.0
Uttar Pradesh,Rampur,2014,Kharif,Maize,42.0,75.0
Uttar Pradesh,Rampur,2014,Kharif,Rice,8614.0,19468.0
Uttar Pradesh,Rampur,2014,Kharif,Urad,2.0,1.0
Uttar Pradesh,Saharanpur,2012,Kharif,Maize,7758.0,10233.0
Uttar Pradesh,Saharanpur,2012,Kharif,Rice,54042.0,141428.0
Uttar Pradesh,Saharanpur,2012,Kharif,Sugarcane,137383.0,8557312.0
Uttar Pradesh,Saharanpur,2012,Kharif,Urad,760.0,504.0
Uttar Pradesh,Saharanpur,2012,Rabi,Wheat,110575.0,374739.0
Uttar Pradesh,Saharanpur,2012,Kharif,Maize,20.0,37.0
Uttar Pradesh,Saharanpur,2012,Kharif,Urad,2176.0,1136.0
Uttar Pradesh,Saharanpur,2013,Kharif,Maize,7205.0,8574.0
Uttar Pradesh,Saharanpur,2013,Kharif,Rice,57786.0,141345.0
Uttar Pradesh,Saharanpur,2013,Kharif,Sugarcane,136450.0,8432610.0
Uttar Pradesh,Saharanpur,2013,Kharif,Urad,858.0,383.0
Uttar Pradesh,Saharanpur,2013,Rabi,Wheat,109144.0,378184.0
Uttar Pradesh,Saharanpur,2013,Kharif,Maize,6.0,11.0
Uttar Pradesh,Saharanpur,2013,Kharif,Urad,2176.0,1253.0
Uttar Pradesh,Saharanpur,2014,Kharif,Maize,7497.0,10608.0
Uttar Pradesh,Saharanpur,2014,Kharif,Rice,62552.0,155629.0
Uttar Pradesh,Saharanpur,2014,Kharif,Sugarcane,124052.0,8169569.0
Uttar Pradesh,Saharanpur,2014,Kharif,Urad,1149.0,977.0
Uttar Pradesh,Saharanpur,2014,Rabi,Wheat,118844.0,244224.0
Uttar Pradesh,Saharanpur,2014,Kharif,Urad,1269.0,832.0
Uttar Pradesh,Sambhal,2012,Kharif,Maize,4504.0,4050.0
Uttar Pradesh,Sambhal,2012,Kharif,Rice,35823.0,86262.0
Uttar Pradesh,Sambhal,2012,Kharif,Sugarcane,29444.0,1753685.0
Uttar Pradesh,Sambhal,2012,Kharif,Urad,14713.0,13286.0
Uttar Pradesh,Sambhal,2012,Rabi,Wheat,140493.0,450702.0
Uttar Pradesh,Sambhal,2012,Kharif,Maize,1442.0,2663.0
Uttar Pradesh,Sambhal,2013,Kharif,Maize,3714.0,6436.0
Uttar Pradesh,Sambhal,2013,Kharif,Rice,40134.0,92388.0
Uttar Pradesh,Sambhal,2013,Kharif,Sugarcane,28638.0,1762153.0
Uttar Pradesh,Sambhal,2013,Kharif,Urad,14949.0,12467.0
Uttar Pradesh,Sambhal,2013,Rabi,Wheat,139875.0,492500.0
